"crash_date","latitude","longitude","collision_id"
2015-11-04,40.6611568,-73.8710038,3328160
2015-11-03,40.6380482,-73.9269687,3328082
2015-11-17,40.6694339,-73.9254924,3336217
2015-11-21,40.6793338,-73.9753215,3340806
2015-11-23,40.6088143,-73.9729958,3340006
2015-10-29,40.5844024,-73.9562971,3324744
2015-11-14,40.6187891,-73.9942547,3334832
2015-11-17,40.6966299,-73.9185632,3336253
2015-11-20,40.6543162,-73.9221576,3342010
2015-11-04,40.6348155,-73.9887517,3328803
2015-11-06,40.6716264,-73.9336335,3329575
2015-11-23,40.6567415,-73.9289629,3340694
2015-11-20,40.6332189,-73.9294023,3339453
2015-11-07,40.6361331,-73.9727361,3330562
2015-11-15,40.6862043,-73.9507352,3335537
2015-11-10,40.6708632,-73.874233,3332506
2015-11-13,40.6611568,-73.8710038,3333731
2015-11-20,40.6840525,-73.9774579,3341509
2015-11-18,40.6240982,-74.0337432,3338887
2015-10-29,40.69603,-73.9435263,3324902
2015-11-05,40.6148042,-73.9445747,3329499
2015-11-19,40.6237592,-73.9855294,3337503
2015-11-04,40.6616793,-74.0000216,3328127
2015-11-15,40.7186369,-73.9590084,3334982
2015-11-09,40.6597441,-73.8742756,3331152
2015-11-12,40.6106126,-73.9567049,3333656
2015-11-10,40.7014391,-73.9847624,3331904
2015-11-04,40.6170038,-73.9691095,3328071
2015-11-07,40.6344167,-73.9410384,3330574
2015-11-05,40.654629,-73.9220058,3329510
2015-11-18,40.7304639,-73.9514819,3336950
2015-11-03,40.6499287,-73.9331145,3328076
2015-11-07,40.6811205,-73.9644216,3330109
2015-11-09,40.6866514,-73.9131379,3333132
2015-11-12,40.6323671,-73.9877145,3333023
2015-11-02,40.6756735,-73.8978448,3327487
2015-11-23,40.6314504,-73.8870754,3340050
2015-11-09,40.6702118,-73.8983398,3331150
2015-11-16,40.5945938,-73.9954991,3336089
2015-11-20,40.659546,-73.962649,3338907
2015-11-20,40.6386809,-73.9168107,3338206
2015-11-13,40.6585778,-73.8906229,3333733
2015-11-04,40.6484415,-73.8824124,3328879
2015-11-08,40.6076288,-73.9638917,3331708
2015-11-08,40.5840634,-73.9689988,3330535
2015-11-04,40.6295438,-73.9660811,3328842
2015-11-22,40.5748698,-74.0006767,3339442
2015-11-11,40.6217937,-73.9700187,3332453
2015-11-05,40.6774132,-73.9303181,3329577
2015-11-09,40.6360741,-73.9219086,3331740
2015-11-03,40.6743843,-73.8789598,3330097
2015-11-18,40.6336053,-73.9162226,3338211
2015-11-11,40.6966885,-73.9377918,3332543
2015-11-19,40.6140296,-73.9493046,3337531
2015-11-19,40.7140618,-73.9529114,3337626
2015-11-14,40.6694768,-73.9199662,3334341
2015-11-05,40.6876674,-73.9510298,3328923
2015-11-13,40.6903471,-73.9602915,3333800
2015-11-11,40.5821691,-73.9589518,3332427
2015-11-05,40.6248223,-74.0027306,3328828
2015-11-21,40.6820056,-73.96869,3338988
2015-11-10,40.7098208,-73.9401962,3331936
2015-11-16,40.6806525,-73.8657491,3336182
2015-11-10,40.6900286,-73.9109952,3333126
2015-11-11,40.6240982,-74.0337432,3332479
2015-11-03,40.694813,-73.9832638,3328220
2015-11-20,40.6759124,-73.8949099,3338930
2015-11-17,40.6521766,-73.928474,3336819
2015-11-17,40.5944378,-73.9574607,3336769
2015-11-10,40.6598628,-73.9775129,3331839
2015-11-23,40.6566109,-73.9309021,3340700
2015-11-06,40.6823911,-73.8766162,3329568
2015-11-08,40.6771545,-73.8877263,3330622
2015-11-23,40.64054,-73.9800741,3340028
2015-11-04,40.6184477,-74.0165298,3328088
2015-11-16,40.6212167,-73.9353802,3346049
2015-11-15,40.6214926,-74.0262133,3334877
2015-11-21,40.6851073,-73.9602225,3339555
2015-11-16,40.6758036,-73.8691513,3336181
2015-11-12,40.6857317,-74.0023581,3333735
2015-11-02,40.6929033,-73.9280445,3328198
2015-11-11,40.5798042,-73.9718339,3332426
2015-10-31,40.6428242,-73.9608567,3326187
2015-11-03,40.7066527,-73.9504063,3327546
2015-11-05,40.7277505,-73.9419913,3328975
2015-11-04,40.6059418,-73.9792777,3328053
2015-10-31,40.7225415,-73.9490777,3326292
2015-11-01,40.6178962,-74.0293024,3331784
2015-11-20,40.6798312,-73.9582932,3338287
2015-11-12,40.6233236,-73.9971218,3332999
2015-11-08,40.6694768,-73.9199662,3330599
2015-11-23,40.6469258,-73.9201806,3340696
2015-11-06,40.695417,-73.908049,3330123
2015-11-18,40.6915631,-73.9695221,3336931
2015-10-30,40.627338,-73.9412572,3325508
2015-11-04,40.7093326,-73.9224829,3328957
2015-11-01,40.6798312,-73.9582932,3326869
2015-11-03,40.6783285,-73.9720266,3328187
2015-10-30,40.6466657,-73.8999613,3326181
2015-11-10,40.6470687,-73.9939279,3331757
2015-11-10,40.6850282,-73.9712378,3331908
2015-11-23,40.6538564,-74.0081666,3340747
2015-11-23,40.7004248,-73.9443882,3340821
2015-11-10,40.6868194,-73.9781997,3331913
2015-11-08,40.616508,-74.0266472,3331103
2015-11-17,40.6229635,-74.0118335,3336125
2015-11-03,40.6144706,-73.9700292,3327403
2015-11-07,40.6866272,-73.966528,3330656
2015-11-23,40.6480302,-73.9666663,3340725
2015-11-03,40.6199089,-73.9930911,3327384
2015-11-03,40.6959501,-73.9376302,3327519
2015-11-17,40.7143717,-73.9460683,3336277
2015-11-11,40.6450874,-73.9063671,3333053
2015-11-16,40.6615914,-73.9968462,3336162
2015-11-22,40.663518,-73.9023763,3339506
2015-11-01,40.7095517,-73.9588589,3326920
2015-11-04,40.6896994,-73.9829585,3328936
2015-11-20,40.6503881,-73.958708,3339490
2015-11-01,40.60175,-73.9508012,3327352
2015-11-22,40.6427979,-74.0019602,3339464
2015-11-15,40.6312473,-73.9888784,3334864
2015-10-30,40.6384481,-73.9511632,3326162
2015-11-20,40.5890415,-73.9445709,3338149
2015-11-10,40.5847834,-73.9625504,3331695
2015-11-23,40.6789786,-73.9849983,3340800
2015-10-30,40.7043034,-73.9297995,3326266
2015-11-02,40.6585778,-73.8906229,3328153
2015-11-18,40.6041946,-73.9721765,3336788
2015-11-17,40.6965716,-73.9584342,3336899
2015-11-12,40.5879404,-73.9743363,3333652
2015-11-19,40.6687978,-73.9311201,3337582
2015-11-18,40.5756326,-73.9639414,3336768
2015-11-02,40.729879,-73.9575944,3328251
2015-10-31,40.6597441,-73.8742756,3326847
2015-11-12,40.6334692,-74.0210119,3333047
2015-11-13,40.6946875,-73.955197,3333764
2015-11-09,40.5879866,-73.9197254,3331724
2015-10-29,40.6313023,-74.0103291,3324811
2015-10-30,40.6639058,-73.9509752,3325544
2015-11-03,40.6542212,-73.923848,3328077
2015-11-06,40.64775,-73.906594,3329526
2015-11-23,40.6875062,-73.9146441,3340837
2015-11-02,40.653976,-73.9528277,3327407
2015-11-02,40.700791,-73.9604981,3328233
2015-11-18,40.6396507,-73.9679172,3336844
2015-11-09,40.6276412,-73.996556,3331091
2015-11-19,40.6695546,-73.9449618,3338270
2015-11-05,40.6673162,-73.9368243,3329535
2015-11-22,40.6627814,-73.8808552,3340098
2015-11-17,40.6306286,-73.926177,3336795
2015-11-10,40.6652326,-73.9314554,3331819
2015-11-02,40.6330437,-73.9786496,3326779
2015-11-11,40.6844232,-73.978388,3333135
2015-10-30,40.6633603,-73.9597381,3325541
2015-11-22,40.6810858,-73.8830326,3340096
2015-11-23,40.6632092,-73.8703763,3341465
2015-11-07,40.6506684,-73.9524697,3330571
2015-11-21,40.6130524,-73.949118,3340052
2015-11-14,40.6757357,-73.8968533,3334910
2015-11-17,40.7001078,-73.9538193,3336282
2015-10-30,40.6936492,-73.9833217,3325611
2015-11-09,40.610681,-74.0066846,3331070
2015-11-19,40.7149962,-73.9285112,3337624
2015-11-20,40.6180231,-74.0098011,3341427
2015-11-03,40.6017957,-73.9725665,3328033
2015-11-09,40.644042,-73.8775195,3331141
2015-11-17,40.6434562,-73.9727187,3336106
2015-11-16,40.6504827,-74.0116762,3336154
2015-11-19,40.6777156,-73.935859,3338268
2015-11-13,40.6527684,-73.8862898,3334351
2015-11-04,40.6265134,-74.023852,3328095
2015-11-11,40.6593377,-73.9090647,3333086
2015-11-11,40.610949,-73.9536001,3332491
2015-11-20,40.680859,-73.9544023,3339538
2015-11-14,40.6938865,-73.9992355,3334972
2015-11-23,40.7143214,-73.9569189,3340879
2015-11-19,40.6469275,-73.98231,3337502
2015-11-02,40.6290569,-73.948324,3327444
2015-11-16,40.6063484,-73.9527245,3336080
2015-11-16,40.650766,-73.8848048,3336176
2015-11-19,40.6700592,-73.8905572,3337563
2015-10-30,40.7089041,-73.9592525,3326274
2015-11-02,40.6232086,-73.9571434,3327441
2015-11-03,40.6666958,-73.9616177,3328113
2015-11-09,40.6546816,-73.9413268,3337511
2015-10-30,40.659631,-73.9120702,3325553
2015-11-21,40.7127029,-73.9523208,3357583
2015-11-19,40.6808708,-73.9751443,3337591
2015-11-10,40.6633481,-73.9982843,3331840
2015-11-02,40.6784553,-73.9496774,3326878
2015-11-07,40.6627909,-73.9988646,3330083
2015-11-13,40.731153,-73.9517808,3334402
2015-11-10,40.681095,-73.8735864,3331854
2015-11-05,40.6899211,-73.8726033,3328892
2015-11-02,40.6786763,-73.9821898,3326862
2015-10-30,40.604551,-73.9475111,3327361
2015-11-03,40.6737013,-74.0044306,3327496
2015-11-05,40.6617132,-73.9038134,3328877
2015-11-16,40.724057,-73.9499244,3336297
2015-11-15,40.6657792,-73.9194119,3336174
2015-11-12,40.6874802,-74.0005373,3333740
2015-11-18,40.5979864,-73.9641058,3337469
2015-11-21,40.7168045,-73.9545869,3339560
2015-11-13,40.6267373,-73.9016051,3334308
2015-11-05,40.6299872,-73.9715677,3328851
2015-11-20,40.666381,-73.9243928,3340094
2015-10-30,40.5967458,-73.9979871,3325495
2015-10-31,40.6489098,-73.8925523,3326789
2015-11-11,40.6369129,-73.9937379,3332457
2015-11-23,40.6655349,-73.9369846,3346096
2015-11-12,40.6441204,-73.98906,3333028
2015-11-06,40.6809568,-73.9676774,3329574
2015-10-29,40.656213,-73.9146589,3325521
2015-11-20,40.5994964,-73.9503743,3338835
2015-11-05,40.6835142,-73.9759509,3329588
2015-10-31,40.6288462,-73.9985445,3326770
2015-11-23,40.6851972,-73.9782759,3341539
2015-11-18,40.6930489,-73.9907288,3336926
2015-11-07,40.6788706,-73.9216458,3330638
2015-11-14,40.6797447,-73.9869594,3334369
2015-11-16,40.6015067,-73.9530376,3336070
2015-11-23,40.6385239,-73.9731855,3340025
2015-11-21,40.7167665,-73.9633925,3340152
2015-11-03,40.6869302,-73.9848306,3328207
2015-11-03,40.6430064,-74.0053294,3327467
2015-11-14,40.6671803,-73.9507529,3334897
2015-11-19,40.675757,-73.8873718,3337571
2015-11-18,40.7248737,-73.9534414,3336948
2015-11-23,40.6296472,-74.0106999,3342936
2015-10-30,40.6301087,-74.0253592,3325529
2015-11-14,40.6803133,-73.9433125,3335536
2015-11-18,40.690908,-73.9554123,3336906
2015-11-01,40.6840525,-73.9774579,3326861
2015-11-17,40.6263625,-73.9506605,3336144
2015-11-09,40.7083069,-73.9484213,3331931
2015-11-05,40.674396,-73.8965093,3329563
2015-11-17,40.6448523,-73.9600159,3336840
2015-11-04,40.7008162,-73.9544608,3328960
2015-11-20,40.6063279,-73.9964634,3338855
2015-11-05,40.5857217,-73.9538804,3329492
2015-11-10,40.6295078,-73.9441554,3332489
2015-11-18,40.6538564,-74.0081666,3336861
2015-11-19,40.696131,-73.9871041,3337615
2015-11-18,40.6891376,-73.9907077,3336927
2015-11-08,40.5928435,-73.9259307,3330541
2015-11-20,40.6479353,-73.9542122,3338875
2015-11-08,40.6265648,-73.9487979,3330588
2015-11-02,40.696131,-73.9871041,3326911
2015-11-15,40.6868869,-73.8790742,3334923
2015-10-31,40.6979035,-73.9467957,3326866
2015-11-12,40.5952568,-73.9692276,3332988
2015-11-19,40.6817692,-73.9675328,3337583
2015-11-10,40.6248771,-73.9641742,3333059
2015-11-05,40.6125354,-73.9270326,3328792
2015-11-22,40.6816356,-73.9317919,3340122
2015-11-12,40.7018317,-73.9193214,3333772
2015-11-17,40.6206071,-73.9585967,3336147
2015-11-23,40.714008,-73.9240394,3340864
2015-11-06,40.6942307,-73.9460774,3330116
2015-11-04,40.7216017,-73.9409901,3328972
2015-11-13,40.6098096,-73.9224976,3343992
2015-11-14,40.6041622,-73.9975115,3334835
2015-11-13,40.6295078,-73.9441554,3334843
2015-11-16,40.6186537,-73.9316942,3335447
2015-11-23,40.6760813,-73.9061253,3340762
2015-11-18,40.6159174,-73.9864856,3337483
2015-10-29,40.7001242,-73.9471293,3325630
2015-11-18,40.6648838,-73.9147667,3336871
2015-11-09,40.6935723,-73.9227464,3331175
2015-11-14,40.6932287,-73.9678445,3334388
2015-11-09,40.6984634,-73.9601965,3332566
2015-11-11,40.6693135,-73.9795644,3333749
2015-11-03,40.6102417,-73.9923934,3327387
2015-11-12,40.619132,-73.9901807,3333663
2015-11-02,40.7235442,-73.9393974,3328257
2015-11-19,40.6437829,-73.9021745,3338199
2015-11-15,40.6241195,-74.0259117,3334874
2015-11-01,40.662175,-73.9537014,3326819
2015-11-12,40.6076379,-73.9215853,3333013
2015-11-16,40.6997037,-73.9804639,3335556
2015-11-03,40.6191532,-74.0298433,3327426
2015-11-18,40.7034722,-73.9305938,3337602
2015-11-07,40.6274006,-73.9402881,3330555
2015-11-16,40.6387349,-74.0133568,3337517
2015-11-21,40.6960346,-73.9845292,3338983
2015-11-04,40.5849226,-73.9819952,3328029
2015-10-31,40.717696,-73.9412714,3328245
2015-11-19,40.6701181,-73.9224672,3340093
2015-11-02,40.6767691,-73.8894827,3328143
2015-11-20,40.6572284,-73.9007564,3338236
2015-11-05,40.6705752,-73.975195,3329579
2015-11-16,40.6088079,-73.953191,3336064
2015-11-19,40.599334,-73.9941087,3338163
2015-11-12,40.6677071,-73.9063533,3333094
2015-11-16,40.6248798,-74.0062393,3335475
2015-11-21,40.6414705,-73.9593765,3339488
2015-11-09,40.691534,-73.9937364,3331899
2015-10-29,40.6172885,-73.9778514,3324788
2015-11-01,40.6528558,-73.9459054,3326785
2015-11-20,40.624051,-73.999946,3339447
2015-11-23,40.6497882,-73.962186,3340058
2015-11-07,40.6448524,-73.9111168,3330064
2015-10-29,40.674396,-73.8965093,3325564
2015-11-15,40.6575246,-73.9105484,3334907
2015-11-17,40.6548824,-73.9618804,3336852
2015-11-04,40.6652495,-73.9481518,3328860
2015-11-14,40.693823,-73.9430991,3334373
2015-11-12,40.62051,-73.9924679,3333001
2015-11-02,40.5902941,-73.9528583,3327377
2015-11-05,40.6613872,-73.9536154,3329532
2015-11-06,40.6781165,-73.9078565,3329555
2015-11-22,40.657591,-73.8834919,3339519
2015-10-31,40.6498945,-73.9076144,3326792
2015-11-08,40.6828631,-73.8844609,3331137
2015-11-03,40.6272321,-73.9743429,3328066
2015-11-19,40.6909385,-73.9968953,3338262
2015-11-12,40.5851593,-73.9873883,3332980
2015-11-15,40.6222066,-73.9440427,3335444
2015-11-13,40.702528,-73.9593321,3334391
2015-11-18,40.6604415,-73.9568744,3337541
2015-11-22,40.6449096,-73.9219163,3339474
2015-11-14,40.6750535,-73.9472285,3334362
2015-11-04,40.7007342,-73.9897287,3328224
2015-11-20,40.6866823,-73.9793644,3338324
2015-11-17,40.6500815,-73.9610074,3337529
2015-11-10,40.6689255,-73.9964817,3331828
2015-11-17,40.6073926,-73.9432087,3336772
2015-11-19,40.6829709,-73.976665,3338277
2015-11-06,40.6809794,-73.9113751,3329556
2015-11-10,40.6899325,-73.9814728,3331900
2015-11-16,40.5873051,-73.9603492,3336781
2015-10-30,40.6294253,-73.9979393,3326156
2015-11-22,40.6271557,-73.9656248,3339456
2015-11-23,40.67327,-73.9895094,3340813
2015-10-30,40.6848568,-73.9780417,3325610
2015-11-07,40.6339973,-73.9477726,3330051
2015-11-09,40.6369309,-73.9110805,3333691
2015-11-18,40.7121648,-73.9590629,3337620
2015-10-31,40.6218023,-74.0130401,3326168
2015-10-30,40.6192495,-73.9709347,3326159
2015-11-19,40.6894317,-73.9968737,3338263
2015-11-01,40.6509444,-73.9059696,3326791
2015-11-21,40.6896895,-73.9923627,3339522
2015-11-12,40.6959519,-73.9823908,3333137
2015-11-06,40.5802225,-73.9575238,3330532
2015-11-14,40.6712495,-73.9713266,3334945
2015-11-07,40.6736212,-73.8842138,3330613
2015-11-07,40.6528929,-73.8667311,3330605
2015-11-12,40.6329963,-73.9978131,3333027
2015-11-05,40.6479026,-73.9549473,3329509
2015-10-30,40.6510657,-73.9447717,3326782
2015-11-07,40.6046097,-73.9982534,3330027
2015-11-14,40.6898634,-73.9514645,3334949
2015-11-19,40.6030888,-73.9926175,3338162
2015-11-16,40.6988194,-73.9579603,3336233
2015-10-30,40.7099485,-73.955497,3326277
2015-11-05,40.6309878,-74.0220234,3328833
2015-11-13,40.6757357,-73.8968533,3333722
2015-11-10,40.6354937,-74.0095587,3333075
2015-10-29,40.6505297,-73.9558249,3328812
2015-11-23,40.6687091,-73.9173068,3340760
2015-11-03,40.6409527,-73.9017643,3327440
2015-11-06,40.7131061,-73.9514656,3329622
2015-11-03,40.7070278,-73.9235892,3328205
2015-10-30,40.7221824,-73.9387276,3326285
2015-11-09,40.6984634,-73.9601965,3332567
2015-11-03,40.6969863,-73.9352238,3327520
2015-10-29,40.6959932,-73.983213,3324918
2015-11-02,40.7219481,-73.9420036,3328247
2015-11-01,40.6271022,-74.029573,3328819
2015-11-02,40.6968944,-73.9556391,3327512
2015-11-12,40.642384,-73.9253821,3333678
2015-11-15,40.6703577,-73.9887132,3335529
2015-11-22,40.6781158,-73.9217116,3340121
2015-11-03,40.7236532,-73.9330838,3328252
2015-11-23,40.6310384,-73.9855098,3340024
2015-11-17,40.6148709,-73.9407891,3336792
2015-10-30,40.6121211,-73.9190085,3326155
2015-11-08,40.6801697,-73.9315014,3331172
2015-11-19,40.6840843,-73.9086307,3338299
2015-11-14,40.6425742,-73.8979496,3334313
2015-11-03,40.7253074,-73.9537008,3328966
2015-11-16,40.6419313,-73.958407,3335485
2015-11-17,40.6702792,-73.9254121,3336219
2015-11-21,40.6508561,-73.9485919,3339471
2015-11-02,40.6299872,-73.9715677,3326816
2015-11-14,40.6222364,-74.009002,3334305
2015-10-31,40.6303847,-73.8949996,3326182
2015-11-21,40.6831048,-73.8741054,3343505
2015-11-16,40.6112575,-73.9745147,3335437
2015-11-07,40.6604367,-73.9454127,3330077
2015-11-17,40.6369208,-73.9375124,3349792
2015-11-10,40.5773235,-74.0056913,3331697
2015-11-10,40.7013592,-73.982851,3331894
2015-10-30,40.6319582,-73.9427303,3326163
2015-11-14,40.7000115,-73.9360648,3334382
2015-11-13,40.629653,-74.0048888,3334869
2015-10-29,40.6108455,-73.9917667,3324765
2015-10-29,40.6622318,-73.9399649,3324836
2015-11-11,40.7328016,-73.9495714,3332576
2015-11-08,40.6142405,-73.9882329,3330545
2015-11-16,40.6007354,-73.9821674,3335434
2015-10-31,40.7246381,-73.9481706,3328246
2015-11-13,40.7007672,-73.9909333,3333784
2015-10-30,40.6347919,-73.8969598,3326180
2015-11-19,40.6697124,-73.9477302,3338224
2015-11-11,40.6476443,-73.919232,3333035
2015-11-10,40.6843888,-73.9865619,3332549
2015-11-03,40.6094623,-73.974184,3328042
2015-11-09,40.6333475,-73.9938643,3331086
2015-10-30,40.6000839,-73.9659052,3325488
2015-10-29,40.6739972,-73.9278414,3325580
2015-11-05,40.6067166,-73.923009,3328791
2015-10-31,40.6950048,-73.9524886,3326872
2015-10-30,40.6385948,-73.9192898,3326153
2015-11-22,40.6953767,-73.9492066,3340116
2015-11-11,40.7005456,-73.9444025,3332559
2015-11-23,40.6796556,-73.8855553,3340107
2015-11-04,40.5779945,-73.9596347,3328768
2015-11-13,40.6802409,-73.9467485,3333763
2015-11-12,40.7039144,-73.940894,3333146
2015-11-16,40.6727159,-73.890315,3336184
2015-11-19,40.6476772,-74.0145875,3338232
2015-11-11,40.6545182,-73.8822143,3332515
2015-11-17,40.6928847,-73.9567741,3336235
2015-11-05,40.6853239,-73.9807025,3328943
2015-11-06,40.7099207,-73.9622925,3329624
2015-11-14,40.643574,-73.9716484,3334859
2015-11-14,40.6927923,-73.9520502,3334371
2015-11-18,40.702528,-73.9593321,3336943
2015-11-23,40.6784284,-73.9135597,3340083
2015-11-08,40.6329102,-73.9273562,3330559
2015-11-17,40.6821887,-73.8698094,3336880
2015-11-18,40.6166991,-74.0308435,3337522
2015-11-09,40.7025105,-73.9563531,3331927
2015-11-03,40.694813,-73.9832638,3328216
2015-11-21,40.6618355,-73.8931046,3339511
2015-11-20,40.636077,-73.9802664,3338174
2015-11-02,40.632645,-74.0017618,3326777
2015-11-03,40.6364952,-73.9870003,3328063
2015-11-06,40.6783196,-73.9469195,3329578
2015-11-14,40.711815,-73.9379797,3334399
2015-11-10,40.64511,-73.9798817,3331759
2015-11-23,40.6820056,-73.96869,3340134
2015-11-06,40.7304201,-73.9517994,3330156
2015-11-13,40.6443254,-74.0180605,3333703
2015-11-20,40.5913811,-73.9822779,3338826
2015-11-23,40.6578369,-73.9503273,3340737
2015-11-08,40.6064564,-73.989131,3331725
2015-11-09,40.6694023,-73.9421971,3331119
2015-11-17,40.6974627,-73.9930182,3336255
2015-11-11,40.6466293,-73.9556509,3333063
2015-11-02,40.6516058,-73.9332966,3327415
2015-11-19,40.6802669,-73.9746902,3346142
2015-11-14,40.6528929,-73.8667311,3334920
2015-11-20,40.6606564,-73.8857861,3338260
2015-11-10,40.6952175,-73.9930797,3331902
2015-10-29,40.6689504,-73.9338885,3325583
2015-11-09,40.7306798,-73.9492194,3331944
2015-11-21,40.6283496,-73.9249546,3338864
2015-11-14,40.6433056,-73.9740952,3334297
2015-11-15,40.6218922,-73.9185211,3335443
2015-11-05,40.6321467,-73.9527315,3331807
2015-11-13,40.6558259,-73.9812228,3333708
2015-11-12,40.6388536,-73.9969409,3333026
2015-10-29,40.6997479,-73.9823573,3324916
2015-11-04,40.6160581,-74.0257501,3328085
2015-11-05,40.6412326,-73.9084047,3328841
2015-11-03,40.6370137,-74.0151472,3327466
2015-10-29,40.6764204,-73.9415348,3324879
2015-11-13,40.6393047,-73.9589671,3336137
2015-11-10,40.6096058,-73.9137748,3331749
2015-10-30,40.6610144,-73.9085253,3325551
2015-11-13,40.6070191,-73.9628837,3333659
2015-11-07,40.6771545,-73.8877263,3330098
2015-11-12,40.6781165,-73.9078565,3333091
2015-11-12,40.6839362,-73.9122725,3333712
2015-11-06,40.6030888,-73.9926175,3329498
2015-11-21,40.6578658,-73.8922676,3339516
2015-10-29,40.6490229,-74.0062416,3324847
2015-11-11,40.6913292,-73.9517592,3332535
2015-11-23,40.6778685,-73.9033142,3340089
2015-11-16,40.6859579,-73.9802733,3335555
2015-11-20,40.6899325,-73.9814728,3344743
2015-11-11,40.6259967,-73.9907561,3332452
2015-11-04,40.6682948,-73.9395161,3328110
2015-11-12,40.6508071,-73.9495721,3333672
2015-11-11,40.6913292,-73.9517592,3332536
2015-11-05,40.7211812,-73.9586497,3328976
2015-11-09,40.7140668,-73.9516237,3331943
2015-11-08,40.6146211,-73.9686568,3331084
2015-11-01,40.6575333,-73.8979663,3327482
2015-11-06,40.7127835,-73.9372465,3330144
2015-11-14,40.6572284,-73.9007564,3334345
2015-11-01,40.64775,-73.906594,3326799
2015-11-05,40.6844312,-73.9660928,3328954
2015-11-15,40.6140296,-73.973995,3337507
2015-11-23,40.6844232,-73.978388,3340810
2015-11-20,40.6482565,-73.9713978,3338176
2015-11-05,40.6902385,-73.9943603,3329605
2015-11-16,40.678723,-73.9529869,3335547
2015-11-10,40.6555198,-74.0064368,3331834
2015-11-10,40.6678235,-73.9312149,3332498
2015-11-11,40.6601179,-73.9505671,3333070
2015-11-09,40.6830392,-73.9647775,3331907
2015-11-19,40.5902402,-73.9729745,3338838
2015-11-02,40.693341,-73.9668817,3326913
2015-11-11,40.6746537,-73.9091555,3332502
2015-11-21,40.6744673,-73.9754675,3340797
2015-11-11,40.6560813,-73.9530533,3333072
2015-11-23,40.6806525,-73.8657491,3341463
2015-11-04,40.6923562,-73.9110534,3328201
2015-10-31,40.7119234,-73.9680339,3326281
2015-11-12,40.6468027,-73.8849486,3333103
2015-11-09,40.6879349,-73.9153935,3331176
2015-11-10,40.7107873,-73.9599439,3344756
2015-11-12,40.6339615,-74.0147538,3333044
2015-11-06,40.6859535,-73.9723984,3329614
2015-11-19,40.6941482,-73.9402644,3337598
2015-11-04,40.6379639,-74.0105715,3328865
2015-11-04,40.6543385,-73.9470322,3328815
2015-11-21,40.6287012,-74.0229594,3338891
2015-11-20,40.6775782,-73.8860059,3338257
2015-11-12,40.638606,-73.9482662,3333675
2015-11-02,40.6187742,-73.9530759,3328102
2015-11-21,40.6450318,-73.9199775,3339466
2015-11-20,40.7070148,-73.9387055,3338334
2015-11-18,40.6341296,-73.9285006,3336798
2015-11-13,40.6005903,-73.961364,3333660
2015-11-11,40.6866823,-73.9793644,3333794
2015-11-20,40.6627814,-73.8808552,3338933
2015-10-31,40.6626802,-73.9850957,3326204
2015-10-31,40.622374,-73.9647195,3326769
2015-10-29,40.6374058,-73.9824675,3324781
2015-11-16,40.6749067,-73.9444635,3336214
2015-11-23,40.6711137,-73.9780606,3340801
2015-10-30,40.6700084,-73.9532706,3325587
2015-11-18,40.6899325,-73.9814728,3337618
2015-11-10,40.6766464,-73.9164642,3331889
2015-11-11,40.6421148,-73.9030598,3333690
2015-11-12,40.6791098,-73.8806133,3333104
2015-11-03,40.6569806,-73.9251423,3328074
2015-10-29,40.6187891,-73.9942547,3324756
2015-11-13,40.6127725,-73.993344,3334286
2015-11-01,40.6997084,-73.9571664,3326928
2015-11-21,40.633111,-73.9721609,3339463
2015-11-13,40.6635458,-73.8694853,3334350
2015-11-10,40.6569792,-73.8894182,3336188
2015-11-04,40.6719975,-73.8774104,3328155
2015-11-14,40.675562,-73.9633322,3334932
2015-11-23,40.6936492,-73.9833217,3341540
2015-11-17,40.6835431,-73.9843735,3336257
2015-11-18,40.6982205,-73.94395,3336901
2015-11-16,40.6348155,-73.9887517,3335449
2015-11-19,40.7069193,-73.9397155,3337622
2015-11-07,40.6631828,-73.9624487,3330115
2015-11-20,40.6686309,-73.9192318,3338922
2015-11-20,40.6532827,-74.0087575,3338233
2015-10-30,40.6849391,-73.9101331,3326262
2015-11-07,40.6776282,-74.0147779,3330104
2015-10-31,40.6766938,-73.9173942,3330120
2015-11-02,40.691299,-73.9454956,3326880
2015-11-16,40.7100433,-73.9685218,3336264
2015-11-12,40.618602,-73.9324615,3333011
2015-11-01,40.5879866,-73.9197254,3327353
2015-11-12,40.6780095,-73.9413784,3333744
2015-10-29,40.6476197,-73.9712107,3324783
2015-11-07,40.6048025,-73.9667959,3330538
2015-10-29,40.6856361,-73.929592,3325596
2015-11-20,40.6433049,-73.9477905,3338877
2015-11-02,40.6346161,-74.0235199,3327427
2015-10-29,40.7281344,-73.9532731,3324946
2015-11-08,40.670341,-73.9421061,3330632
2015-11-06,40.6595977,-73.98448,3330079
2015-11-08,40.6517331,-73.930381,3331100
2015-11-08,40.6396243,-73.9547692,3330587
2015-11-02,40.6732384,-73.9140062,3328134
2015-11-19,40.6756249,-73.8987786,3337566
2015-11-02,40.7136361,-73.9459499,3328236
2015-11-03,40.6166923,-73.9498104,3328098
2015-10-29,40.6673359,-73.9912334,3324887
2015-11-18,40.6853239,-73.9807025,3337610
2015-11-12,40.7045526,-73.9166095,3333776
2015-11-13,40.6010623,-73.9317338,3334276
2015-10-30,40.6541334,-73.9123297,3325555
2015-11-18,40.5923045,-73.9738918,3336776
2015-11-17,40.6545182,-73.8822143,3336876
